id	description	number_of_orders	price	url
4000375794922	Мужской кошелек PIUNCLE, брендовый кошелек с монетницей, двойной молнией, кошелек для телефона, мужской клатч, деловая сумка, новинка	5 продано	2 851,44 руб.	//aliexpress.ru/item/4000375794922.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-40&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
535347252	JCCS брендовый дизайнерский складной бумажник из натуральной кожи, женский и мужской длинный бумажник, Ретро кошелек из вощеной кожи, клатч, к...	10 продано	2 363,76 руб.	//aliexpress.ru/item/535347252.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-41&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000531622218	Женские Короткие Кошельки из искусственной кожи, женские кошельки с пряжкой, кошелек с несколькими отделениями для карт, Модный женский мал...	22 продано	447,97 руб.	//aliexpress.ru/item/4000531622218.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-42&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
32953663805	Женский кошелек из натуральной кожи SIMLINE, винтажный маленький кошелек ручной работы с отделением для монет и карт, чехол на молнии		969,81 руб.	//aliexpress.ru/item/32953663805.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-43&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000849841127	Кошелек «Бэтмен», модные высококачественные мужские бумажники, дизайнерский Новый женский кошелек, DFT3063	29 продано	1 005,55 руб.	//aliexpress.ru/item/4000849841127.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-44&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
33034425948	Женский мультяшный кошелек, маленькие милые кошельки Corgi Doge, женские короткие кожаные кошельки, Женский кошелек-клатч	73 продано	793,48 руб.	//aliexpress.ru/item/33034425948.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-45&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000604759123	Новинка, женские кошельки, кошельки из искусственной кожи, женский короткий кошелек с застежкой, Маленькая симпатичная сумка для денег, Жен...	127 продано	357,43 руб.	//aliexpress.ru/item/4000604759123.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-46&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000128346652	Женский кожаный кошелек AIREEBAY, Классический Длинный кошелек с леопардовым принтом с животными, клатч с держателем для карт, Модные Дамские к...	151 продано	311,36 - 356,63 руб.	//aliexpress.ru/item/4000128346652.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-47&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000308447583	Мягкий кожаный кошелек, много отделений, держатель для карт, женский кошелек, Женский кошелек, высокое качество, женские кошельки, новинка	11 продано	615,57 руб.	//aliexpress.ru/item/4000308447583.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-48&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000631673370	Модный женский модный разноцветный Повседневный Кошелек, модный кошелек для монет, сумка, кошельки высокого качества		318,51 - 331,22 руб.	//aliexpress.ru/item/4000631673370.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-49&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4001238222196	Женский модный кожаный мини-кошелек с принтом, элегантный клатч для карт, короткий Дамский кошелек, сумка для монет, держатель для кредитной...	22 продано	2 621,10 руб.	//aliexpress.ru/item/4001238222196.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-50&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4001028352326	DIENQI rfid-держатель для карт, мужские кошельки, мини-кошелек, тонкий кошелек для денег, мужской кожаный кошелек, маленький Vallet Portfel, новинка 2020	22 продано	696,58 руб.	//aliexpress.ru/item/4001028352326.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-51&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4001141873209	Новинка, женские кошельки из яловой кожи, длинный клатч с несколькими отделениями для карт, Женский кошелек, стандартные кошельки для девоч...	30 продано	1 090,54 - 1 260,51 руб.	//aliexpress.ru/item/4001141873209.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-52&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
32846230469	HH Женщины Бумажник из лакированной кожи женские короткие hasp молнии для монет держатель для карт сумка мини-портмоне женский роскошный алли...	14 продано	873,70 руб.	//aliexpress.ru/item/32846230469.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-53&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000622910389	Женские кошельки из искусственной кожи WILLIAMPOLO 2020, Длинные кошельки из ПВХ с отделением для карт	33 продано	1 822,86 - 1 943,59 руб.	//aliexpress.ru/item/4000622910389.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-54&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000987134699	Женский Длинный кошелек, клатч с пряжкой и принтом, женские вместительные кошельки, Женский кошелек, женские кошельки, держатель для карт те...	13 продано	556,79 - 567,91 руб.	//aliexpress.ru/item/4000987134699.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-55&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4001110342411	Кожаная наручная сумка, наручный карман, кошелек для тенниса и пота, мини уличный Чехол-сумочка для телефона для бега, кошелек с держателем д...	8 продано	276,41 руб.	//aliexpress.ru/item/4001110342411.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-56&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
32806179582	2020 корейский милый кожаный короткий кошелек с кошачьими ушками, Женский кошелек с кисточками, маленький дневной клатч, трехслойный женский ...		376,49 - 382,05 руб.	//aliexpress.ru/item/32806179582.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-57&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000960622636	Бумажники для игр, маленький винтажный кошелек, высококачественный дизайнерский короткий кошелек, DFT1522	5 продано	783,16 - 927,71 руб.	//aliexpress.ru/item/4000960622636.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-58&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000617671447	Роскошные женские бумажники и кошельки с блокировкой Rfid, женский короткий кошелек из натуральной кожи, женские короткие клатчи с держателе...	14 продано	1 494,82 руб.	//aliexpress.ru/item/4000617671447.html?algo_pvid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790&algo_expid=86b9c4bc-1d40-4c7d-bbaa-dfcc1c51f790-59&btsid=0b8b158f16010317049312522ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
33017114067	Женские бумажники из натуральной кожи, модные длинные однотонные кошельки на молнии и застежке, роскошные классические сумочки monederos para mujer,...	28 продано	1 578,22 руб.	//aliexpress.ru/item/33017114067.html?algo_pvid=521b2e07-b8b2-4a81-a319-90c1d172e625&algo_expid=521b2e07-b8b2-4a81-a319-90c1d172e625-0&btsid=0b8b158f16010317258202594ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000178883219	Модный женский длинный стильный кошелек, роскошный брендовый дизайнерский кошелек для карт, многофункциональный кошелек для монет, кошеле...		247,02 - 742,65 руб.	//aliexpress.ru/item/4000178883219.html?algo_pvid=521b2e07-b8b2-4a81-a319-90c1d172e625&algo_expid=521b2e07-b8b2-4a81-a319-90c1d172e625-1&btsid=0b8b158f16010317258202594ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
32959902870	Новинка, женские бумажники, кошелек из натуральной кожи, трехслойная сумка из натуральной кожи, деловая сумка для телефона, Женский кошелек ...	5 продано	1 371,71 руб.	//aliexpress.ru/item/32959902870.html?algo_pvid=521b2e07-b8b2-4a81-a319-90c1d172e625&algo_expid=521b2e07-b8b2-4a81-a319-90c1d172e625-2&btsid=0b8b158f16010317258202594ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000299424118	Женские бумажники из натуральной кожи, Роскошный дизайнерский кошелек с тиснением, винтажный Повседневный клатч, модная дамская сумочка на...	41 продано	1 722,78 руб.	//aliexpress.ru/item/4000299424118.html?algo_pvid=521b2e07-b8b2-4a81-a319-90c1d172e625&algo_expid=521b2e07-b8b2-4a81-a319-90c1d172e625-3&btsid=0b8b158f16010317258202594ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
32754508012	Новинка TAUREN, высококачественный Женский мини-кошелек из натуральной кожи, кошелек из вощеной кожи, держатель для монет, кредитных карт с мет...	28 продано	810,96 руб.	//aliexpress.ru/item/32754508012.html?algo_pvid=521b2e07-b8b2-4a81-a319-90c1d172e625&algo_expid=521b2e07-b8b2-4a81-a319-90c1d172e625-4&btsid=0b8b158f16010317258202594ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
1005001464478653	Женский кошелек, летний кошелек bimba and lola, мягкий клатч с пеной, 17*11 см		1 501,18 руб.	//aliexpress.ru/item/1005001464478653.html?algo_pvid=521b2e07-b8b2-4a81-a319-90c1d172e625&algo_expid=521b2e07-b8b2-4a81-a319-90c1d172e625-5&btsid=0b8b158f16010317258202594ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
